what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019391772
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1314019393339
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019393437
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1314019393702
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019393725
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019394036
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019394423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019396298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019397598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019399482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019400670
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314019401702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019403146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019404519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019405044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019405831
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1314019411142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019411760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019412823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019416725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019417925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019418303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019420742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314019424794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019425431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019426613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019427639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019428811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019433262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019434693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019435093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019440121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314019447020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019450438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019455780
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019455855
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019455910
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019455974
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019456021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019456365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019464836
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314019466795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019467704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019468670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019469088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019469757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019471222
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019472899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019476117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019477791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019478810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019480325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314019484915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314019485648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019488504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019590069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314019593601
