what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1314023424702
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1314023424702
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1314023424702
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1314023424702
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1314023424702
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1314023424702
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1314023424702
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314023424702
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1314023424702
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314023424702
os,sysinfo,,,"win32",1314023424706
arch,sysinfo,,,"x86_64",1314023424706
ws,sysinfo,,,"win32",1314023424706
locale,sysinfo,,,"pt_BR",1314023424706
processors,sysinfo,,,"4",1314023424706
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314023424707
java.runtime.version,sysinfo,,,"1.7.0-b147",1314023424707
java.specification.name,sysinfo,,,"Java Platform API Specification",1314023424707
java.specification.vendor,sysinfo,,,"Oracle Corporation",1314023424707
java.specification.version,sysinfo,,,"1.7",1314023424707
java.vendor,sysinfo,,,"Oracle Corporation",1314023424707
java.version,sysinfo,,,"1.7.0",1314023424707
java.vm.info,sysinfo,,,"mixed mode",1314023424707
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1314023424707
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314023424707
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1314023424707
java.vm.specification.version,sysinfo,,,"1.7",1314023424707
java.vm.vendor,sysinfo,,,"Oracle Corporation",1314023424707
java.vm.version,sysinfo,,,"21.0-b17",1314023424707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023426201
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1314023431885
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023431923
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1314023431942
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023432122
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1314023432399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314023432599
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023433089
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023433187
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1314023437077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023476582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023479141
error,log,,,"Referenced part does not exist yet: org.eclipse.jdt.ui.PackageExplorer.",1314023479158
activated,perspective,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.CPerspective",1314023479226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1314023479284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1314023479284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023485843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023489140
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023489199
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023489267
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023489338
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023489388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023499076
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023500230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023506006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023506761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023510215
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023511911
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023512899
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023513642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1314023519163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023529747
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023531887
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023537914
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023540646
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023546134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023554678
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023556122
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1314023560181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023569957
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023571846
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023574291
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023575538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023577099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023587804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023589410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023590603
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023593759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314023596275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1314023597903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314023598776
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023600016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023604302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314023605329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023609360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023610439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023612602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023614834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023621308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023625231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023626667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023629225
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023630428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023637477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023638848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023644379
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023646602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023652529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023654298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023660517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023662904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023668475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023669332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023736541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023738838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023742605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023747456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023748588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023751186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023751940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023753849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023754918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023756889
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023757648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023758804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023762395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023763600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023765159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023770173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023771676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023774836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023776317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023781481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023784862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023788680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023791611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023793355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023796713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023802273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023806113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023807416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023837413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023842204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023843810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023846312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023848671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1314023852989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314023854166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023859926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023868694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023958301
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023961398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1314023966185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023969351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023971562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023974848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023976512
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314023982270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023990011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023990789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1314023991542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1314023993080
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1314023996108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314023997425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023997682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314023999730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1314024002315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314024004265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1314024008221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024015124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024016349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314024018702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024019900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024021211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024021698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024028847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024033705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024034642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024035090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024053567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024054951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024056498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024056896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024076757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024079218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024080742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024081887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024084466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024086537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024256608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024260081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024278491
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024281316
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024281317
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024282487
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024282487
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024283221
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314024284245
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024284246
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024285432
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314024285487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024286784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024288200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024289825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024291014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024292786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024294414
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314024294513
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1314024294808
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201106081058,"org.eclipse.cdt.build.crossgcc",1314024295198
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers",1314024295199
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201106081058,"org.eclipse.cdt.codan.checkers.ui",1314024295199
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201106081058,"org.eclipse.cdt.codan.ui.cxx",1314024295199
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201106081058,"org.eclipse.cdt.codan.core.cxx",1314024295199
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201106081058,"org.eclipse.cdt.launch.remote",1314024295200
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1314024295200
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1314024295200
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201106081058,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1314024295200
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.search",1314024295200
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1314024295200
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.ui",1314024295200
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201106081058,"org.eclipse.cdt.gdb.ui",1314024295200
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1314024295200
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201106081058,"org.eclipse.cdt.launch",1314024295200
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1314024295200
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201106081058,"org.eclipse.cdt.debug.ui.memory.traditional",1314024295200
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201106081058,"org.eclipse.cdt.dsf",1314024295201
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1314024295201
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.ui",1314024295201
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201106060936,"org.eclipse.linuxtools.cdt.autotools.core",1314024295202
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.ui",1314024295202
stopped,bundle,org.eclipse.cdt.make.ui,7.1.0.201106081058,"org.eclipse.cdt.make.ui",1314024295202
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.gnu.ui",1314024295202
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201106081058,"org.eclipse.cdt.msw.build",1314024295202
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201106081058,"org.eclipse.cdt.managedbuilder.core",1314024295202
stopped,bundle,org.eclipse.cdt.make.core,7.1.0.201106081058,"org.eclipse.cdt.make.core",1314024295202
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1314024295202
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.0.201106081058,"org.eclipse.cdt.codan.ui",1314024295202
stopped,bundle,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui",1314024295213
stopped,bundle,org.eclipse.cdt.core,5.3.0.201106081058,"org.eclipse.cdt.core",1314024295213
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1314024295213
stopped,bundle,org.eclipse.egit.ui,1.0.0.201106090707-r,"org.eclipse.egit.ui",1314024295214
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1314024295215
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1314024295215
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1314024295215
stopped,bundle,org.eclipse.rse.shells.ui,3.0.300.v201103141607,"org.eclipse.rse.shells.ui",1314024295215
